OrderID,OrderDate,OrderTime,StoreID,EmpID,Items,Revenue,Sales Tax,Total Charge,Payment,CustZipCode
S06361,1/22/2016,12:55:12 PM,Store04,MD59,1,109.00,5.45,114.45,Credit Card,60523
S06362,1/22/2016,1:33:13 PM,Store02,JC61,2,49.98,2.50,52.48,Check,19043
S06363,1/22/2016,2:11:15 PM,Store03,MN66,2,878.99,43.95,922.94,Credit Card,20774
S06364,1/22/2016,2:50:56 PM,Store03,JI46,1,179.00,8.95,187.95,Other,21610
S06365,1/22/2016,3:28:58 PM,Store04,BW60,1,111.99,5.60,117.59,Other,60525
S06366,1/22/2016,4:07:00 PM,Store02,JC79,3,308.98,15.45,324.43,Credit Card,19436
S06367,1/22/2016,4:45:27 PM,Store04,PN37,1,309.99,15.50,325.49,Check,47959
S06368,1/22/2016,5:25:57 PM,Store01,DW43,8,905.65,45.28,950.93,Credit Card,07070
S06369,1/22/2016,6:05:13 PM,Store01,NH48,4,300.00,15.00,315.00,Credit Card,07104
S06370,1/22/2016,6:43:15 PM,Store04,MC13,1,119.99,6.00,125.99,Credit Card,60453
S06371,1/22/2016,7:22:56 PM,Store01,SD27,5,738.96,36.95,775.91,Check,72114
S06372,1/22/2016,8:00:58 PM,Store02,EW48,2,148.39,7.42,155.81,Credit Card,19127
S06373,1/23/2016,9:41:05 AM,Store01,KG79,1,269.99,13.50,283.49,Credit Card,07050
S06374,1/23/2016,10:22:11 AM,Store05,MN66,2,79.98,4.00,83.98,Credit Card,46236
S06375,1/23/2016,11:02:52 AM,Store05,RM20,1,9.00,0.45,9.45,Cash,46149
S06376,1/23/2016,11:43:33 AM,Store03,DL83,3,344.97,17.25,362.22,Credit Card,20623
S06377,1/23/2016,12:24:38 PM,Store02,JM53,4,1039.98,52.00,1091.98,Credit Card,08046
S06378,1/23/2016,1:04:54 PM,Store03,RG98,1,309.99,15.50,325.49,Check,20004
S06379,1/23/2016,1:44:46 PM,Store04,GG57,1,44.99,2.25,47.24,Credit Card,60633
S06380,1/23/2016,2:25:02 PM,Store02,PN37,1,109.00,5.45,114.45,Other,19140
S06381,1/23/2016,3:06:57 PM,Store02,AF67,6,779.78,38.99,818.77,Credit Card,19144
S06382,1/23/2016,3:47:37 PM,Store04,EL11,2,54.14,2.71,56.85,Credit Card,60653
S06383,1/23/2016,4:28:43 PM,Store03,KP58,1,109.00,5.45,114.45,Check,61341
S06384,1/23/2016,5:09:48 PM,Store03,CC48,2,978.00,48.90,1026.90,Credit Card,22302
S06385,1/23/2016,5:50:54 PM,Store05,JK17,6,205.94,10.30,216.24,Credit Card,46236
S06386,1/23/2016,6:31:35 PM,Store02,EC30,1,179.50,8.98,188.48,Credit Card,08078
S06387,1/23/2016,7:11:51 PM,Store03,ML87,2,150.00,7.50,157.50,Check,20868
S06388,1/23/2016,7:54:35 PM,Store01,OE65,2,114.98,5.75,120.73,Credit Card,42409
S06389,1/24/2016,10:09:20 AM,Store02,TB22,1,27.30,1.37,28.67,Cash,08003
S06390,1/24/2016,11:16:11 AM,Store02,NR85,4,411.99,20.60,432.59,Credit Card,19390
S06391,1/24/2016,12:26:20 PM,Store02,CS42,1,489.00,24.45,513.45,Credit Card,19106
S06392,1/24/2016,1:33:36 PM,Store01,WJ47,2,98.98,4.95,103.93,Credit Card,10171
S06393,1/24/2016,2:43:20 PM,Store01,JI46,1,33.99,1.70,35.69,Cash,10003
S06394,1/24/2016,3:53:29 PM,Store02,DW43,2,351.98,17.60,369.58,Credit Card,08003
S06395,1/24/2016,5:03:13 PM,Store01,CJ91,2,288.00,14.40,302.40,Check,10161
S06396,1/24/2016,6:11:19 PM,Store02,SR23,3,207.97,10.40,218.37,Other,19067
S06397,1/24/2016,7:21:03 PM,Store05,BS64,3,428.98,21.45,450.43,Credit Card,23085
S06398,1/24/2016,8:28:44 PM,Store01,AP74,1,68.99,3.45,72.44,Credit Card,11213
S06399,1/25/2016,9:45:20 AM,Store01,EL11,1,108.00,5.40,113.40,Credit Card,07040
S06400,1/25/2016,10:31:04 AM,Store04,MB33,3,101.97,5.10,107.07,Credit Card,60661
S06401,1/25/2016,11:16:48 AM,Store01,EW43,1,78.99,3.95,82.94,Check,11550
S06402,1/25/2016,12:02:08 PM,Store02,RH93,1,209.99,10.50,220.49,Credit Card,08848
S06403,1/25/2016,12:47:27 PM,Store01,CC24,2,112.40,5.62,118.02,Credit Card,10153
S06404,1/25/2016,1:32:22 PM,Store01,NK68,3,736.99,36.85,773.84,Credit Card,07307
S06405,1/25/2016,2:15:13 PM,Store02,MW25,3,169.59,8.48,178.07,Credit Card,19110
S06406,1/25/2016,2:59:19 PM,Store04,DM43,2,289.50,14.48,303.98,Credit Card,60601
S06407,1/25/2016,3:43:00 PM,Store05,CF23,1,39.99,2.00,41.99,Credit Card,46208
S06408,1/25/2016,4:27:05 PM,Store04,SF12,2,18.00,0.90,18.90,Cash,60609
S06409,1/25/2016,5:11:11 PM,Store01,MM20,2,359.00,17.95,376.95,Credit Card,10177
S06410,1/25/2016,5:57:20 PM,Store02,VS38,2,544.99,27.25,572.24,Credit Card,18915
S06411,1/25/2016,6:43:28 PM,Store04,JM15,1,309.99,15.50,325.49,Credit Card,60155
S06412,1/25/2016,7:27:09 PM,Store03,CM38,2,239.98,12.00,251.98,Credit Card,20016
S06413,1/25/2016,8:10:25 PM,Store01,RL27,1,24.99,1.25,26.24,Other,79424
S06414,1/26/2016,9:48:45 AM,Store04,JJ78,1,30.99,1.55,32.54,Credit Card,60546
S06415,1/26/2016,10:38:20 AM,Store04,RO81,1,599.99,30.00,629.99,Credit Card,60043
S06416,1/26/2016,11:26:40 AM,Store04,GW29,3,813.98,40.70,854.68,Credit Card,60163
S06417,1/26/2016,12:13:47 PM,Store02,MM95,1,117.85,5.89,123.74,Credit Card,08061
S06418,1/26/2016,1:01:18 PM,Store02,MC13,1,34.20,1.71,35.91,Credit Card,19140
S06419,1/26/2016,1:49:14 PM,Store05,MC26,1,89.99,4.50,94.49,Check,46205
S06420,1/26/2016,2:38:24 PM,Store02,MG89,1,149.50,7.48,156.98,Other,19079
S06421,1/26/2016,3:24:41 PM,Store03,FM18,1,46.99,2.35,49.34,Credit Card,19947
S06422,1/26/2016,4:10:58 PM,Store03,JC39,1,179.00,8.95,187.95,Credit Card,20011
S06423,1/26/2016,4:58:54 PM,Store04,BS22,1,8.40,0.42,8.82,Cash,60171
S06424,1/26/2016,5:46:25 PM,Store05,AM79,1,269.99,13.50,283.49,Credit Card,46106
S06425,1/26/2016,6:33:57 PM,Store04,VS38,3,92.97,4.65,97.62,Credit Card,53183
S06426,1/26/2016,7:21:03 PM,Store04,OE65,4,534.48,26.72,561.20,Check,60305
S06427,1/26/2016,8:10:13 PM,Store05,KM64,4,635.60,31.78,667.38,Credit Card,46237
S06428,1/27/2016,10:02:47 AM,Store02,CM38,2,235.70,11.79,247.49,Credit Card,08086
S06429,1/27/2016,11:05:34 AM,Store05,MR76,1,29.99,1.50,31.49,Credit Card,46234
S06430,1/27/2016,12:08:45 PM,Store03,NS20,1,235.00,11.75,246.75,Credit Card,20818
S06431,1/27/2016,1:09:29 PM,Store03,RV25,1,42.99,2.15,45.14,Credit Card,22201
S06432,1/27/2016,2:11:01 PM,Store02,WM83,4,195.96,9.80,205.76,Credit Card,19029
S06433,1/27/2016,3:12:59 PM,Store02,MR55,1,29.99,1.50,31.49,Other,18932
S06434,1/27/2016,4:15:21 PM,Store01,MB33,1,24.99,1.25,26.24,Credit Card,07704
S06435,1/27/2016,5:16:29 PM,Store02,ET62,1,627.00,31.35,658.35,Credit Card,19070
S06436,1/27/2016,6:18:02 PM,Store03,FM15,2,317.98,15.90,333.88,Other,22042
S06437,1/27/2016,7:18:45 PM,Store01,EW43,1,14.70,0.74,15.44,Check,07070
S06438,1/27/2016,8:20:43 PM,Store02,JL35,4,95.69,4.78,100.47,Credit Card,57760
S06439,1/28/2016,9:50:15 AM,Store03,CT25,2,150.00,7.50,157.50,Credit Card,40142
S06440,1/28/2016,10:43:22 AM,Store01,MW25,4,136.80,6.84,143.64,Check,11207
S06441,1/28/2016,11:36:04 AM,Store05,JM71,2,23.80,1.19,24.99,Credit Card,46278
S06442,1/28/2016,12:27:58 PM,Store02,JN12,2,33.29,1.66,34.95,Credit Card,19126
S06443,1/28/2016,1:18:37 PM,Store04,RG28,1,79.00,3.95,82.95,Credit Card,46536
S06444,1/28/2016,2:11:19 PM,Store05,RC69,3,101.97,5.10,107.07,Check,46226
S06445,1/28/2016,3:01:59 PM,Store01,FB39,1,489.00,24.45,513.45,Check,10041
S06446,1/28/2016,3:52:13 PM,Store05,SL81,5,683.58,34.18,717.76,Check,46278
S06447,1/28/2016,4:44:31 PM,Store03,PN37,2,63.98,3.20,67.18,Credit Card,76940
S06448,1/28/2016,5:38:03 PM,Store04,HS21,1,269.99,13.50,283.49,Credit Card,60617
S06449,1/28/2016,6:30:21 PM,Store03,JD91,9,1230.96,61.55,1292.51,Other,20626
S06450,1/28/2016,7:23:28 PM,Store02,JT88,1,8.40,0.42,8.82,Cash,19043
S06451,1/28/2016,8:16:36 PM,Store02,DL94,2,61.98,3.10,65.08,Credit Card,19095
S06452,1/29/2016,9:47:07 AM,Store03,JH57,1,9.00,0.45,9.45,Check,30309
S06453,1/29/2016,10:34:13 AM,Store03,JH83,3,995.19,49.76,1044.95,Credit Card,20770
S06454,1/29/2016,11:23:48 AM,Store05,CH30,1,109.00,5.45,114.45,Credit Card,46239
S06455,1/29/2016,12:11:19 PM,Store01,TW57,1,108.00,5.40,113.40,Credit Card,11374
S06456,1/29/2016,1:00:29 PM,Store01,BW60,1,132.99,6.65,139.64,Credit Card,08045
S06457,1/29/2016,1:50:03 PM,Store05,LS47,1,149.00,7.45,156.45,Check,46107
S06458,1/29/2016,2:39:13 PM,Store02,RC55,1,52.99,2.65,55.64,Credit Card,08106
S06459,1/29/2016,3:28:48 PM,Store02,KR93,4,559.96,28.00,587.96,Credit Card,08080
S06460,1/29/2016,4:18:23 PM,Store05,CC24,1,108.00,5.40,113.40,Other,46214
S06461,1/29/2016,5:07:08 PM,Store03,RO81,1,309.99,15.50,325.49,Check,20715
S06462,1/29/2016,5:55:28 PM,Store04,SC47,4,583.96,29.20,613.16,Credit Card,22311
S06463,1/29/2016,6:43:49 PM,Store02,AF67,4,792.00,39.60,831.60,Credit Card,08035
S06464,1/29/2016,7:31:45 PM,Store02,BF64,3,1343.99,67.20,1411.19,Check,08103
S06465,1/29/2016,8:19:16 PM,Store02,JY21,3,187.39,9.37,196.76,Credit Card,19301
S06466,1/30/2016,9:43:09 AM,Store05,SD27,2,49.98,2.50,52.48,Credit Card,46219
S06467,1/30/2016,10:25:28 AM,Store01,HS21,3,169.93,8.50,178.43,Check,70163
S06468,1/30/2016,11:06:34 AM,Store01,ET62,2,328.98,16.45,345.43,Check,07071
S06469,1/30/2016,11:47:15 AM,Store01,RG98,1,279.00,13.95,292.95,Credit Card,10005
S06470,1/30/2016,12:29:10 PM,Store05,JB42,1,117.85,5.89,123.74,Credit Card,46118
S06471,1/30/2016,1:10:15 PM,Store02,MK39,1,29.99,1.50,31.49,Check,18914
S06472,1/30/2016,1:50:31 PM,Store03,MG89,2,419.98,21.00,440.98,Credit Card,20001
S06473,1/30/2016,2:31:37 PM,Store03,ML87,3,519.97,26.00,545.97,Check,20003
S06474,1/30/2016,3:13:32 PM,Store05,LM62,4,80.38,4.02,84.40,Credit Card,46219
S06475,1/30/2016,3:53:23 PM,Store01,OE65,3,391.40,19.57,410.97,Check,07107
S06476,1/30/2016,4:36:32 PM,Store05,DM79,3,135.29,6.76,142.05,Other,46167
S06477,1/30/2016,5:18:27 PM,Store02,JC24,1,56.20,2.81,59.01,Credit Card,46157
S06478,1/30/2016,5:58:43 PM,Store03,RC55,1,629.00,31.45,660.45,Credit Card,20818
S06479,1/30/2016,6:40:38 PM,Store02,MS64,1,309.99,15.50,325.49,Credit Card,18901
S06480,1/30/2016,7:20:29 PM,Store01,RP63,2,62.98,3.15,66.13,Credit Card,10176
S06481,1/30/2016,8:00:45 PM,Store02,CT25,2,711.98,35.60,747.58,Credit Card,19135
S06482,1/31/2016,9:51:04 AM,Store04,CS42,2,79.98,4.00,83.98,Check,60191
S06483,1/31/2016,10:44:36 AM,Store05,JW86,2,79.98,4.00,83.98,Check,46239
S06484,1/31/2016,11:37:43 AM,Store02,JK17,3,1227.28,61.36,1288.64,Credit Card,19123
S06485,1/31/2016,12:30:50 PM,Store04,DM79,1,68.99,3.45,72.44,Check,60620
S06486,1/31/2016,1:23:58 PM,Store05,JM71,1,139.99,7.00,146.99,Credit Card,46143
S06487,1/31/2016,2:15:02 PM,Store05,SO47,3,116.18,5.81,121.99,Check,46113
S06488,1/31/2016,3:06:30 PM,Store02,JM15,2,558.00,27.90,585.90,Check,08078
S06489,1/31/2016,3:57:09 PM,Store02,CC24,2,79.98,4.00,83.98,Check,19131
S06490,1/31/2016,4:50:41 PM,Store01,MC13,2,137.98,6.90,144.88,Other,10964
S06491,1/31/2016,5:40:56 PM,Store01,DS40,1,20.99,1.05,22.04,Check,11213
S06492,1/31/2016,6:31:10 PM,Store05,NR85,1,627.00,31.35,658.35,Credit Card,46123
S06493,1/31/2016,7:23:53 PM,Store01,MD59,2,239.98,12.00,251.98,Check,11234
S06494,1/31/2016,8:17:00 PM,Store02,SN94,5,445.95,22.30,468.25,Credit Card,08043
S06495,2/1/2016,10:10:09 AM,Store04,SM69,1,109.00,5.45,114.45,Credit Card,60803
S06496,2/1/2016,11:17:25 AM,Store03,NW60,1,353.40,17.67,371.07,Credit Card,20902
S06497,2/1/2016,12:27:09 PM,Store03,AG84,2,209.98,10.50,220.48,Credit Card,20026
S06498,2/1/2016,1:34:25 PM,Store01,WM83,1,309.99,15.50,325.49,Other,07010
S06499,2/1/2016,2:42:31 PM,Store04,CM17,5,439.71,21.99,461.70,Check,60950
S06500,2/1/2016,3:51:26 PM,Store05,CB86,2,216.00,10.80,226.80,Credit Card,46226
S06501,2/1/2016,4:59:31 PM,Store03,RH32,2,99.98,5.00,104.98,Credit Card,20024
S06502,2/1/2016,6:07:37 PM,Store02,JA65,1,279.00,13.95,292.95,Credit Card,30546
S06503,2/1/2016,7:15:42 PM,Store03,CM38,1,109.00,5.45,114.45,Check,20746
S06504,2/1/2016,8:22:58 PM,Store03,BS64,1,31.99,1.60,33.59,Check,22303
S06505,2/2/2016,10:08:30 AM,Store01,EG59,1,144.75,7.24,151.99,Credit Card,10037
S06506,2/2/2016,11:18:14 AM,Store04,DC33,3,1060.20,53.01,1113.21,Check,60301
S06507,2/2/2016,12:26:45 PM,Store01,BW60,1,9.00,0.45,9.45,Check,11207
S06508,2/2/2016,1:33:36 PM,Store03,DD29,1,74.99,3.75,78.74,Credit Card,21146
S06509,2/2/2016,2:41:17 PM,Store05,LM62,2,59.98,3.00,62.98,Check,46222
S06510,2/2/2016,3:48:33 PM,Store02,WH43,1,309.99,15.50,325.49,Credit Card,19004
S06511,2/2/2016,4:56:38 PM,Store04,NF75,2,109.98,5.50,115.48,Credit Card,53546
S06512,2/2/2016,6:05:58 PM,Store03,NF75,1,627.00,31.35,658.35,Check,21043
S06513,2/2/2016,7:14:03 PM,Store01,NC86,3,124.34,6.22,130.56,Credit Card,11509
S06514,2/2/2016,8:23:48 PM,Store05,JI58,5,331.81,16.59,348.40,Credit Card,60963
S06515,2/3/2016,10:07:16 AM,Store04,JC86,6,392.46,19.62,412.08,Credit Card,60203
S06516,2/3/2016,11:15:22 AM,Store03,TB27,1,27.30,1.37,28.67,Check,56352
S06517,2/3/2016,12:25:06 PM,Store05,JK17,1,285.99,14.30,300.29,Credit Card,46239
S06518,2/3/2016,1:34:50 PM,Store03,ED56,1,80.99,4.05,85.04,Credit Card,20036
S06519,2/3/2016,2:44:34 PM,Store01,MC13,3,56.97,2.85,59.82,Credit Card,11212
S06520,2/3/2016,3:51:50 PM,Store03,GS28,1,198.00,9.90,207.90,Credit Card,20818
S06521,2/3/2016,5:01:35 PM,Store02,MC65,1,69.99,3.50,73.49,Credit Card,08031
S06522,2/3/2016,6:10:05 PM,Store04,AM79,1,68.99,3.45,72.44,Check,60649
S06523,2/3/2016,7:20:14 PM,Store02,MB33,2,58.98,2.95,61.93,Credit Card,08080
S06524,2/3/2016,8:27:05 PM,Store01,EW48,3,206.97,10.35,217.32,Credit Card,11416
S06525,2/4/2016,10:15:16 AM,Store01,TM83,1,34.20,1.71,35.91,Check,11422
S06526,2/4/2016,11:33:25 AM,Store05,VS38,1,52.99,2.65,55.64,Credit Card,46237
S06527,2/4/2016,12:48:16 PM,Store03,AM79,1,353.40,17.67,371.07,Check,20015
S06528,2/4/2016,2:04:22 PM,Store01,MC13,2,93.98,4.70,98.68,Credit Card,45363
S06529,2/4/2016,3:21:17 PM,Store02,WJ47,1,27.30,1.37,28.67,Check,19082
S06530,2/4/2016,4:39:26 PM,Store02,EC30,2,64.98,3.25,68.23,Credit Card,19090
S06531,2/4/2016,5:57:35 PM,Store05,KH99,4,522.00,26.10,548.10,Credit Card,46203
S06532,2/4/2016,7:13:15 PM,Store04,GW33,4,839.96,42.00,881.96,Credit Card,60616
S06533,2/4/2016,8:28:56 PM,Store03,MC26,3,144.39,7.22,151.61,Check,20004
S06534,2/5/2016,9:40:16 AM,Store02,LF58,1,68.99,3.45,72.44,Credit Card,08090
S06535,2/5/2016,10:23:00 AM,Store05,SD27,3,257.28,12.86,270.14,Credit Card,46217
S06536,2/5/2016,11:04:06 AM,Store03,MM95,2,49.98,2.50,52.48,Check,20015
S06537,2/5/2016,11:45:36 AM,Store01,ED56,1,349.99,17.50,367.49,Credit Card,07086
S06538,2/5/2016,12:25:52 PM,Store01,MW25,3,163.99,8.20,172.19,Credit Card,10166
S06539,2/5/2016,1:07:47 PM,Store03,JM66,1,285.99,14.30,300.29,Credit Card,20189
S06540,2/5/2016,1:50:31 PM,Store02,WL96,5,655.96,32.80,688.76,Credit Card,08061
S06541,2/5/2016,2:31:37 PM,Store02,KR93,2,87.98,4.40,92.38,Credit Card,08014
S06542,2/5/2016,3:12:42 PM,Store01,HM67,2,358.00,17.90,375.90,Credit Card,10705
S06543,2/5/2016,3:54:37 PM,Store02,JC79,2,147.84,7.39,155.23,Check,19054
S06544,2/5/2016,4:36:57 PM,Store05,RF14,1,37.99,1.90,39.89,Credit Card,46106
S06545,2/5/2016,5:18:27 PM,Store04,PM84,2,289.50,14.48,303.98,Check,60607
S06546,2/5/2016,6:01:11 PM,Store01,ME19,1,28.15,1.41,29.56,Credit Card,10012
S06547,2/5/2016,6:41:52 PM,Store04,CT25,1,11.90,0.60,12.50,Cash,60646
S06548,2/5/2016,7:25:01 PM,Store02,LH48,1,198.00,9.90,207.90,Credit Card,19405
S06549,2/5/2016,8:07:20 PM,Store02,TK96,1,59.99,3.00,62.99,Credit Card,19129
S06550,2/6/2016,9:41:30 AM,Store01,JC24,2,229.98,11.50,241.48,Credit Card,10011
S06551,2/6/2016,10:23:25 AM,Store02,TS47,1,599.99,30.00,629.99,Credit Card,19147
S06552,2/6/2016,11:03:16 AM,Store05,AM79,2,68.40,3.42,71.82,Credit Card,46205
S06553,2/6/2016,11:46:01 AM,Store03,CH30,1,309.99,15.50,325.49,Credit Card,20745
S06554,2/6/2016,12:27:31 PM,Store02,SD27,1,117.85,5.89,123.74,Credit Card,19004
S06555,2/6/2016,1:10:40 PM,Store05,WM83,1,79.95,4.00,83.95,Credit Card,46240
S06556,2/6/2016,1:53:24 PM,Store01,LG92,2,223.98,11.20,235.18,Credit Card,11230
S06557,2/6/2016,2:36:08 PM,Store03,AG84,3,335.97,16.80,352.77,Credit Card,20902
S06558,2/6/2016,3:16:49 PM,Store04,JM71,2,369.29,18.46,387.75,Credit Card,60652
S06559,2/6/2016,3:59:09 PM,Store04,FM18,2,18.00,0.90,18.90,Credit Card,60525
S06560,2/6/2016,4:41:03 PM,Store01,CF23,2,97.98,4.90,102.88,Check,11377
S06561,2/6/2016,5:23:48 PM,Store03,DM43,1,179.00,8.95,187.95,Credit Card,25234
S06562,2/6/2016,6:03:39 PM,Store04,JY21,1,24.99,1.25,26.24,Credit Card,19373
S06563,2/6/2016,6:45:59 PM,Store01,SO47,1,75.00,3.75,78.75,Check,10154
S06564,2/6/2016,7:27:29 PM,Store05,PB26,1,39.99,2.00,41.99,Credit Card,46227
S06565,2/6/2016,8:07:20 PM,Store01,RG98,1,14.70,0.74,15.44,Cash,11102
S06566,2/7/2016,10:38:57 AM,Store03,JK28,1,34.20,1.71,35.91,Check,25420
S06567,2/7/2016,12:17:04 PM,Store01,MB66,5,2248.84,112.44,2361.28,Credit Card,10028
S06568,2/7/2016,1:58:05 PM,Store04,WH43,5,816.26,40.81,857.07,Credit Card,60642
S06569,2/7/2016,3:37:26 PM,Store04,RH93,2,69.98,3.50,73.48,Other,60068
S06570,2/7/2016,5:15:34 PM,Store02,NF75,1,39.99,2.00,41.99,Credit Card,64486
S06571,2/7/2016,6:54:31 PM,Store04,CR23,1,144.75,7.24,151.99,Credit Card,60171
S06572,2/7/2016,8:32:38 PM,Store05,DS40,3,60.18,3.01,63.19,Other,46250
S06573,2/8/2016,10:09:44 AM,Store02,PB26,6,541.25,27.06,568.31,Credit Card,19125
S06574,2/8/2016,11:17:50 AM,Store04,JM47,2,18.00,0.90,18.90,Check,60655
S06575,2/8/2016,12:25:31 PM,Store03,KH99,3,83.97,4.20,88.17,Credit Card,22182
S06576,2/8/2016,1:34:01 PM,Store02,AC67,2,62.98,3.15,66.13,Credit Card,19033
S06577,2/8/2016,2:40:52 PM,Store02,MS27,1,80.99,4.05,85.04,Credit Card,19131
S06578,2/8/2016,3:49:47 PM,Store04,MM20,1,18.99,0.95,19.94,Cash,60608
S06579,2/8/2016,4:59:56 PM,Store05,MC65,1,117.85,5.89,123.74,Check,46280
S06580,2/8/2016,6:07:12 PM,Store05,WM89,2,114.00,5.70,119.70,Credit Card,46037
S06581,2/8/2016,7:15:42 PM,Store04,GR33,2,18.00,0.90,18.90,Credit Card,60632
S06582,2/8/2016,8:24:12 PM,Store02,SH32,1,419.40,20.97,440.37,Check,08094
S06583,2/9/2016,10:17:44 AM,Store03,HS21,4,228.00,11.40,239.40,Check,20770
S06584,2/9/2016,11:35:04 AM,Store03,MB55,2,434.99,21.75,456.74,Credit Card,22202
S06585,2/9/2016,12:49:55 PM,Store05,JK28,5,775.95,38.80,814.75,Credit Card,46052
S06586,2/9/2016,2:06:25 PM,Store03,SO47,3,180.97,9.05,190.02,Credit Card,22315
S06587,2/9/2016,3:21:17 PM,Store01,DW43,2,470.00,23.50,493.50,Credit Card,10309
S06588,2/9/2016,4:38:12 PM,Store04,FM18,1,489.00,24.45,513.45,Credit Card,60526
S06589,2/9/2016,5:53:03 PM,Store05,MB33,3,963.29,48.16,1011.45,Credit Card,46217
S06590,2/9/2016,7:09:58 PM,Store03,NK68,1,114.99,5.75,120.74,Check,22041
S06591,2/9/2016,8:25:14 PM,Store01,AC67,3,653.74,32.69,686.43,Credit Card,10280
S06592,2/10/2016,10:02:22 AM,Store01,RC55,1,52.99,2.65,55.64,Credit Card,10452
S06593,2/10/2016,11:03:06 AM,Store01,BP42,1,111.99,5.60,117.59,Credit Card,07070
S06594,2/10/2016,12:06:42 PM,Store05,WH43,1,11.90,0.60,12.50,Cash,46235
S06595,2/10/2016,1:09:04 PM,Store05,JD87,1,49.80,2.49,52.29,Other,52218
S06596,2/10/2016,2:10:37 PM,Store01,NC86,2,668.98,33.45,702.43,Check,11050
S06597,2/10/2016,3:13:48 PM,Store02,RC69,5,464.95,23.25,488.20,Credit Card,19121
S06598,2/10/2016,4:15:46 PM,Store01,NC13,2,80.99,4.05,85.04,Credit Card,07020
S06599,2/10/2016,5:19:22 PM,Store03,MD59,1,111.99,5.60,117.59,Credit Card,19977
S06600,2/10/2016,6:22:33 PM,Store02,AD23,1,119.99,6.00,125.99,Check,19115
S06601,2/10/2016,7:25:20 PM,Store04,JB26,2,49.98,2.50,52.48,Credit Card,60018
S06602,2/10/2016,8:28:32 PM,Store02,LM62,3,27.00,1.35,28.35,Credit Card,19079
S06603,2/11/2016,10:25:41 AM,Store05,SB49,1,383.40,19.17,402.57,Credit Card,46214
S06604,2/11/2016,11:52:11 AM,Store02,FM18,1,34.99,1.75,36.74,Check,08026
S06605,2/11/2016,1:18:41 PM,Store04,KB69,2,293.75,14.69,308.44,Check,60189
S06606,2/11/2016,2:46:25 PM,Store04,JA97,1,9.00,0.45,9.45,Cash,60523
S06607,2/11/2016,4:12:56 PM,Store05,ME19,5,1019.83,50.99,1070.82,Credit Card,46268
S06608,2/11/2016,5:38:36 PM,Store05,BW61,5,1119.91,56.00,1175.91,Credit Card,46225
S06609,2/11/2016,7:05:56 PM,Store01,BF64,5,599.95,30.00,629.95,Credit Card,62314
S06610,2/11/2016,8:33:15 PM,Store03,DS40,3,168.60,8.43,177.03,Credit Card,21640
S06611,2/12/2016,10:08:30 AM,Store01,IW76,1,179.99,9.00,188.99,Credit Card,11004
S06612,2/12/2016,11:15:22 AM,Store02,CN58,1,39.99,2.00,41.99,Credit Card,58220
S06613,2/12/2016,12:23:27 PM,Store05,LH48,1,279.00,13.95,292.95,Check,46221
S06614,2/12/2016,1:31:33 PM,Store02,RO81,2,75.98,3.80,79.78,Credit Card,19147
S06615,2/12/2016,2:38:24 PM,Store01,LC90,3,453.97,22.70,476.67,Credit Card,07095
S06616,2/12/2016,3:47:44 PM,Store04,CP22,7,1437.93,71.90,1509.83,Check,60526
S06617,2/12/2016,4:54:35 PM,Store02,WM89,3,335.30,16.77,352.07,Check,08102
S06618,2/12/2016,6:04:44 PM,Store01,RP63,3,448.50,22.43,470.93,Credit Card,07070
S06619,2/12/2016,7:14:53 PM,Store05,JA65,4,748.58,37.43,786.01,Credit Card,46235
S06620,2/12/2016,8:21:44 PM,Store04,JH71,1,34.20,1.71,35.91,Credit Card,60532
S06621,2/13/2016,9:54:51 AM,Store05,DS40,2,269.20,13.46,282.66,Credit Card,46260
S06622,2/13/2016,10:49:43 AM,Store04,SB49,1,34.20,1.71,35.91,Credit Card,60526
S06623,2/13/2016,11:47:52 AM,Store05,KG79,7,356.93,17.85,374.78,Other,46219
S06624,2/13/2016,12:44:47 PM,Store05,SC47,3,290.98,14.55,305.53,Check,46290
S06625,2/13/2016,1:40:27 PM,Store01,IW76,2,239.98,12.00,251.98,Credit Card,07206
S06626,2/13/2016,2:38:36 PM,Store02,KJ71,1,209.99,10.50,220.49,Credit Card,08012
S06627,2/13/2016,3:33:28 PM,Store04,SD27,1,29.99,1.50,31.49,Check,60171
S06628,2/13/2016,4:29:58 PM,Store01,BP42,3,81.90,4.10,86.00,Check,11356
S06629,2/13/2016,5:27:42 PM,Store01,CH85,1,199.00,9.95,208.95,Check,10044
S06630,2/13/2016,6:25:02 PM,Store04,SD27,1,74.99,3.75,78.74,Credit Card,60645
S06631,2/13/2016,7:20:18 PM,Store02,EW43,6,377.67,18.88,396.55,Credit Card,83250
S06632,2/13/2016,8:15:59 PM,Store02,CD93,1,30.99,1.55,32.54,Credit Card,19001
S06633,2/14/2016,9:56:30 AM,Store01,JD45,2,223.98,11.20,235.18,Credit Card,07083
S06634,2/14/2016,10:54:39 AM,Store03,CM38,1,18.99,0.95,19.94,Check,72527
S06635,2/14/2016,11:50:45 AM,Store02,TJ22,4,171.96,8.60,180.56,Other,19137
S06636,2/14/2016,12:47:39 PM,Store01,RL27,2,75.98,3.80,79.78,Credit Card,07203
S06637,2/14/2016,1:43:20 PM,Store01,JM66,2,528.15,26.41,554.56,Credit Card,10543
S06638,2/14/2016,2:38:12 PM,Store03,JD87,4,771.97,38.60,810.57,Credit Card,22081
